CODIGO,DESCRICAO
91132000,"Artigos de relojoaria.Pulseiras de relógios, e suas partes.- De metais comuns, mesmo dourados ou prateados"
91139000,"Artigos de relojoaria.Pulseiras de relógios, e suas partes.- Outras"
9114,Artigos de relojoaria.Outras partes de artigos de relojoaria.
91143000,Artigos de relojoaria.Outras partes de artigos de relojoaria.- Quadrantes
91144000,Artigos de relojoaria.Outras partes de artigos de relojoaria.- Platinas e pontes
91149000,Artigos de relojoaria.Outras partes de artigos de relojoaria.- Outras
92,Instrumentos musicais; suas partes e acessórios.
9201,"Instrumentos musicais; suas partes e acessórios.Pianos, mesmo automáticos; cravos e outros instrumentos de cordas, com teclado."
92011000,"Instrumentos musicais; suas partes e acessórios.Pianos, mesmo automáticos; cravos e outros instrumentos de cordas, com teclado.- Pianos verticais"
92012000,"Instrumentos musicais; suas partes e acessórios.Pianos, mesmo automáticos; cravos e outros instrumentos de cordas, com teclado.- Pianos de cauda"
92019000,"Instrumentos musicais; suas partes e acessórios.Pianos, mesmo automáticos; cravos e outros instrumentos de cordas, com teclado.- Outros"
9202,"Instrumentos musicais; suas partes e acessórios.Outros instrumentos musicais de cordas (por exemplo, violões (guitarras*), violinos, harpas)."
92021000,"Instrumentos musicais; suas partes e acessórios.Outros instrumentos musicais de cordas (por exemplo, violões (guitarras*), violinos, harpas).- De cordas, tocados com o auxílio de um arco"
92029000,"Instrumentos musicais; suas partes e acessórios.Outros instrumentos musicais de cordas (por exemplo, violões (guitarras*), violinos, harpas).- Outros"
9205,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais de sopro (por exemplo, órgãos de tubos e teclado, acordeões, clarinetes, trompetes, gaitas de foles), exceto os órgãos mecânicos de feira e os realejos."
92051000,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais de sopro (por exemplo, órgãos de tubos e teclado, acordeões, clarinetes, trompetes, gaitas de foles), exceto os órgãos mecânicos de feira e os realejos.- Instrumentos denominados ""metais"""
92059000,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais de sopro (por exemplo, órgãos de tubos e teclado, acordeões, clarinetes, trompetes, gaitas de foles), exceto os órgãos mecânicos de feira e os realejos.- Outros"
92060000,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais de percussão (por exemplo, tambores, caixas, xilofones, pratos, castanholas, maracás)."
9207,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões)."
920710,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Instrumentos de teclado, exceto acordeões"
92071010,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Instrumentos de teclado, exceto acordeões Sintetizadores"
92071090,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Instrumentos de teclado, exceto acordeões Outros"
920790,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Outros"
92079010,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Outros Guitarras e contrabaixos"
92079090,"Instrumentos musicais; suas partes e acessórios.Instrumentos musicais cujo som é produzido ou amplificado por meios elétricos (por exemplo, órgãos, guitarras, acordeões).- Outros Outros"
9208,"Instrumentos musicais; suas partes e acessórios.Caixas de música, órgãos mecânicos de feira, realejos, pássaros cantores mecânicos, serrotes musicais e outros instrumentos musicais não especificados noutra posição do presente Capítulo; chamarizes de qualquer tipo; apitos, berrantes (cornetas*) e outros instrumentos, de boca, para chamada ou sinalização."
92081000,"Instrumentos musicais; suas partes e acessórios.Caixas de música, órgãos mecânicos de feira, realejos, pássaros cantores mecânicos, serrotes musicais e outros instrumentos musicais não especificados noutra posição do presente Capítulo; chamarizes de qualquer tipo; apitos, berrantes (cornetas*) e outros instrumentos, de boca, para chamada ou sinalização.- Caixas de música"
92089000,"Instrumentos musicais; suas partes e acessórios.Caixas de música, órgãos mecânicos de feira, realejos, pássaros cantores mecânicos, serrotes musicais e outros instrumentos musicais não especificados noutra posição do presente Capítulo; chamarizes de qualquer tipo; apitos, berrantes (cornetas*) e outros instrumentos, de boca, para chamada ou sinalização.- Outros"
9209,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo."
92093000,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Cordas para instrumentos musicais"
92099,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Outros:"
92099100,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Outros:-- Partes e acessórios de pianos"
92099200,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Outros:-- Partes e acessórios de instrumentos musicais da posição 92.02"
92099400,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Outros:-- Partes e acessórios de instrumentos musicais da posição 92.07"
92099900,"Instrumentos musicais; suas partes e acessórios.Partes (mecanismos de caixas de música, por exemplo) e acessórios (por exemplo, cartões, discos e rolos para instrumentos mecânicos) de instrumentos musicais; metrônomos e diapasões de qualquer tipo.- Outros:-- Outros"
93,Armas e munições; suas partes e acessórios.
9301,"Armas e munições; suas partes e acessórios.Armas de guerra, exceto revólveres, pistolas e armas brancas."
93011000,"Armas e munições; suas partes e acessórios.Armas de guerra, exceto revólveres, pistolas e armas brancas.- Peças de artilharia (por exemplo, canhões, obuses e morteiros)"
93012000,"Armas e munições; suas partes e acessórios.Armas de guerra, exceto revólveres, pistolas e armas brancas.- Lança-mísseis; lança-chamas; lança-granadas; lança-torpedos e lançadores semelhantes"
93019000,"Armas e munições; suas partes e acessórios.Armas de guerra, exceto revólveres, pistolas e armas brancas.- Outras"
93020000,"Armas e munições; suas partes e acessórios.Revólveres e pistolas, exceto os das posições 93.03 ou 93.04."
9303,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras)."
93031000,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Armas de fogo carregáveis exclusivamente pela boca"
93032000,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Outras espingardas e carabinas de caça ou de tiro ao alvo, com pelo menos um cano liso"
93033000,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Outras espingardas e carabinas de caça ou de tiro ao alvo"
930390,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Outros"
93039010,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Outros Lançadores do tipo utilizado com cartuchos dos itens 9306.21.10, 9306.21.20 ou 9306.21.30"
93039090,"Armas e munições; suas partes e acessórios.Outras armas de fogo e aparelhos semelhantes que utilizem a deflagração da pólvora (por exemplo, espingardas e carabinas, de caça, armas de fogo carregáveis exclusivamente pela boca, pistolas lança-foguetes e outros aparelhos concebidos apenas para lançar foguetes de sinalização, pistolas e revólveres para tiro de festim (sem bala), pistolas de êmbolo cativo para abater animais, canhões lança-amarras).- Outros Outros"
